Id,Subject Focus,Eyes,Face,Near,Action,Accessory,Group,Collage,Human,Occlusion,Info,Blur,Pawpularity
train_772,,,,,,,,,,,,,1
train_773,,,,,,,,,,,,,5
train_774,,,,,,,,,,,,,5
train_775,,,,,,,,,,,,,1
train_776,,,,,,,,,,,,,1
train_777,,,,,,,,,,,,,1
train_778,,,,,,,,,,,,,1
train_779,,,,,,,,,,,,,5
train_780,,,,,,,,,,,,,5
train_781,,,,,,,,,,,,,4
train_782,,,,,,,,,,,,,1
train_783,,,,,,,,,,,,,1
train_784,,,,,,,,,,,,,5
train_785,,,,,,,,,,,,,5
train_786,,,,,,,,,,,,,5
train_787,,,,,,,,,,,,,1
train_788,,,,,,,,,,,,,1
train_789,,,,,,,,,,,,,5
train_790,,,,,,,,,,,,,1
train_791,,,,,,,,,,,,,5
train_792,,,,,,,,,,,,,5
train_793,,,,,,,,,,,,,5
train_794,,,,,,,,,,,,,5
train_795,,,,,,,,,,,,,5
train_796,,,,,,,,,,,,,1
train_797,,,,,,,,,,,,,1
train_798,,,,,,,,,,,,,5
train_799,,,,,,,,,,,,,5
train_800,,,,,,,,,,,,,5
train_801,,,,,,,,,,,,,5
train_802,,,,,,,,,,,,,4
train_803,,,,,,,,,,,,,5
train_804,,,,,,,,,,,,,1
train_805,,,,,,,,,,,,,1
train_806,,,,,,,,,,,,,5
train_807,,,,,,,,,,,,,5
train_808,,,,,,,,,,,,,5
train_809,,,,,,,,,,,,,1
train_810,,,,,,,,,,,,,1
train_811,,,,,,,,,,,,,1
train_812,,,,,,,,,,,,,5
train_813,,,,,,,,,,,,,5
train_814,,,,,,,,,,,,,3
train_815,,,,,,,,,,,,,1
train_816,,,,,,,,,,,,,5
train_817,,,,,,,,,,,,,5
train_818,,,,,,,,,,,,,2
train_819,,,,,,,,,,,,,5
train_820,,,,,,,,,,,,,4
train_821,,,,,,,,,,,,,5
train_822,,,,,,,,,,,,,5
train_823,,,,,,,,,,,,,5
train_824,,,,,,,,,,,,,2
train_825,,,,,,,,,,,,,5
train_826,,,,,,,,,,,,,1
train_827,,,,,,,,,,,,,5
train_828,,,,,,,,,,,,,1
train_829,,,,,,,,,,,,,1
train_830,,,,,,,,,,,,,1
train_831,,,,,,,,,,,,,5
train_832,,,,,,,,,,,,,5
train_833,,,,,,,,,,,,,3
train_834,,,,,,,,,,,,,5
train_835,,,,,,,,,,,,,5
train_836,,,,,,,,,,,,,5
train_837,,,,,,,,,,,,,5
train_838,,,,,,,,,,,,,1
train_839,,,,,,,,,,,,,1
train_840,,,,,,,,,,,,,1
train_841,,,,,,,,,,,,,1
train_842,,,,,,,,,,,,,1
train_843,,,,,,,,,,,,,1
train_844,,,,,,,,,,,,,5
train_845,,,,,,,,,,,,,3
train_846,,,,,,,,,,,,,5
train_847,,,,,,,,,,,,,5
train_848,,,,,,,,,,,,,5
train_849,,,,,,,,,,,,,1
train_850,,,,,,,,,,,,,1
train_851,,,,,,,,,,,,,1
train_852,,,,,,,,,,,,,5
train_853,,,,,,,,,,,,,1
train_854,,,,,,,,,,,,,1
train_855,,,,,,,,,,,,,1
train_856,,,,,,,,,,,,,1
train_857,,,,,,,,,,,,,5
train_858,,,,,,,,,,,,,5
train_859,,,,,,,,,,,,,1
train_860,,,,,,,,,,,,,1
train_861,,,,,,,,,,,,,5
train_862,,,,,,,,,,,,,5
train_863,,,,,,,,,,,,,1
train_864,,,,,,,,,,,,,2
train_865,,,,,,,,,,,,,5
train_866,,,,,,,,,,,,,1
train_867,,,,,,,,,,,,,1
train_868,,,,,,,,,,,,,1
train_869,,,,,,,,,,,,,5
train_870,,,,,,,,,,,,,5
train_871,,,,,,,,,,,,,5
train_872,,,,,,,,,,,,,5
train_873,,,,,,,,,,,,,1
train_874,,,,,,,,,,,,,5
train_875,,,,,,,,,,,,,5
train_876,,,,,,,,,,,,,5
train_877,,,,,,,,,,,,,5
train_878,,,,,,,,,,,,,5
train_879,,,,,,,,,,,,,5
train_880,,,,,,,,,,,,,5
train_881,,,,,,,,,,,,,5
train_882,,,,,,,,,,,,,5
train_883,,,,,,,,,,,,,1
train_884,,,,,,,,,,,,,5
train_885,,,,,,,,,,,,,1
train_886,,,,,,,,,,,,,5
train_887,,,,,,,,,,,,,5
train_888,,,,,,,,,,,,,1
train_889,,,,,,,,,,,,,1
train_890,,,,,,,,,,,,,5
train_891,,,,,,,,,,,,,1
train_892,,,,,,,,,,,,,1
train_893,,,,,,,,,,,,,5
train_894,,,,,,,,,,,,,5
train_895,,,,,,,,,,,,,1
train_896,,,,,,,,,,,,,5
train_897,,,,,,,,,,,,,1
train_898,,,,,,,,,,,,,3
train_899,,,,,,,,,,,,,1
train_900,,,,,,,,,,,,,1
train_901,,,,,,,,,,,,,
train_902,,,,,,,,,,,,,
train_903,,,,,,,,,,,,,
train_904,,,,,,,,,,,,,
train_905,,,,,,,,,,,,,
train_906,,,,,,,,,,,,,
train_907,,,,,,,,,,,,,
train_908,,,,,,,,,,,,,
train_909,,,,,,,,,,,,,
train_910,,,,,,,,,,,,,
train_911,,,,,,,,,,,,,
train_912,,,,,,,,,,,,,
train_913,,,,,,,,,,,,,
train_914,,,,,,,,,,,,,
train_915,,,,,,,,,,,,,
train_916,,,,,,,,,,,,,
train_917,,,,,,,,,,,,,
train_918,,,,,,,,,,,,,
train_919,,,,,,,,,,,,,
train_920,,,,,,,,,,,,,
train_921,,,,,,,,,,,,,
train_922,,,,,,,,,,,,,
train_923,,,,,,,,,,,,,
train_924,,,,,,,,,,,,,
train_925,,,,,,,,,,,,,
train_926,,,,,,,,,,,,,
train_927,,,,,,,,,,,,,
train_928,,,,,,,,,,,,,
train_929,,,,,,,,,,,,,
train_930,,,,,,,,,,,,,
train_931,,,,,,,,,,,,,
train_932,,,,,,,,,,,,,
train_933,,,,,,,,,,,,,
train_934,,,,,,,,,,,,,
train_935,,,,,,,,,,,,,
train_936,,,,,,,,,,,,,
train_937,,,,,,,,,,,,,
train_938,,,,,,,,,,,,,
train_939,,,,,,,,,,,,,
train_940,,,,,,,,,,,,,
train_941,,,,,,,,,,,,,
train_942,,,,,,,,,,,,,
train_943,,,,,,,,,,,,,
train_944,,,,,,,,,,,,,
train_945,,,,,,,,,,,,,
train_946,,,,,,,,,,,,,
train_947,,,,,,,,,,,,,
train_948,,,,,,,,,,,,,
train_949,,,,,,,,,,,,,
train_950,,,,,,,,,,,,,
train_951,,,,,,,,,,,,,
train_952,,,,,,,,,,,,,
train_953,,,,,,,,,,,,,
train_954,,,,,,,,,,,,,
train_955,,,,,,,,,,,,,
train_956,,,,,,,,,,,,,
train_957,,,,,,,,,,,,,
train_958,,,,,,,,,,,,,
train_959,,,,,,,,,,,,,
train_960,,,,,,,,,,,,,
train_961,,,,,,,,,,,,,
train_962,,,,,,,,,,,,,
train_963,,,,,,,,,,,,,
train_964,,,,,,,,,,,,,
train_965,,,,,,,,,,,,,
train_966,,,,,,,,,,,,,
train_967,,,,,,,,,,,,,
train_968,,,,,,,,,,,,,
train_969,,,,,,,,,,,,,
train_970,,,,,,,,,,,,,
train_971,,,,,,,,,,,,,
train_972,,,,,,,,,,,,,
train_973,,,,,,,,,,,,,
train_974,,,,,,,,,,,,,
train_975,,,,,,,,,,,,,
train_976,,,,,,,,,,,,,
train_977,,,,,,,,,,,,,
train_978,,,,,,,,,,,,,
train_979,,,,,,,,,,,,,
train_980,,,,,,,,,,,,,
train_981,,,,,,,,,,,,,
train_982,,,,,,,,,,,,,
train_983,,,,,,,,,,,,,
train_984,,,,,,,,,,,,,
train_985,,,,,,,,,,,,,
train_986,,,,,,,,,,,,,
train_987,,,,,,,,,,,,,
train_988,,,,,,,,,,,,,
train_989,,,,,,,,,,,,,
train_990,,,,,,,,,,,,,
train_991,,,,,,,,,,,,,
train_992,,,,,,,,,,,,,
train_993,,,,,,,,,,,,,
train_994,,,,,,,,,,,,,
train_995,,,,,,,,,,,,,
train_996,,,,,,,,,,,,,
train_997,,,,,,,,,,,,,
train_998,,,,,,,,,,,,,
train_999,,,,,,,,,,,,,
train_1000,,,,,,,,,,,,,
train_1001,,,,,,,,,,,,,
train_1002,,,,,,,,,,,,,
train_1003,,,,,,,,,,,,,
train_1004,,,,,,,,,,,,,
train_1005,,,,,,,,,,,,,
train_1006,,,,,,,,,,,,,
train_1007,,,,,,,,,,,,,
train_1008,,,,,,,,,,,,,
train_1009,,,,,,,,,,,,,
train_1010,,,,,,,,,,,,,
train_1011,,,,,,,,,,,,,
train_1012,,,,,,,,,,,,,
train_1013,,,,,,,,,,,,,
train_1014,,,,,,,,,,,,,
train_1015,,,,,,,,,,,,,
train_1016,,,,,,,,,,,,,
train_1017,,,,,,,,,,,,,
train_1018,,,,,,,,,,,,,
train_1019,,,,,,,,,,,,,
train_1020,,,,,,,,,,,,,
train_1021,,,,,,,,,,,,,
train_1022,,,,,,,,,,,,,
train_1023,,,,,,,,,,,,,
train_1024,,,,,,,,,,,,,
train_1025,,,,,,,,,,,,,
train_1026,,,,,,,,,,,,,
train_1027,,,,,,,,,,,,,
train_1028,,,,,,,,,,,,,
train_1029,,,,,,,,,,,,,
train_1030,,,,,,,,,,,,,
train_1031,,,,,,,,,,,,,
train_1032,,,,,,,,,,,,,
train_1033,,,,,,,,,,,,,
train_1034,,,,,,,,,,,,,
train_1035,,,,,,,,,,,,,
train_1036,,,,,,,,,,,,,
train_1037,,,,,,,,,,,,,
train_1038,,,,,,,,,,,,,
train_1039,,,,,,,,,,,,,
train_1040,,,,,,,,,,,,,
train_1041,,,,,,,,,,,,,
train_1042,,,,,,,,,,,,,
train_1043,,,,,,,,,,,,,
train_1044,,,,,,,,,,,,,
train_1045,,,,,,,,,,,,,
train_1046,,,,,,,,,,,,,
train_1047,,,,,,,,,,,,,
train_1048,,,,,,,,,,,,,
train_1049,,,,,,,,,,,,,
train_1050,,,,,,,,,,,,,
train_1051,,,,,,,,,,,,,
train_1052,,,,,,,,,,,,,
train_1053,,,,,,,,,,,,,
train_1054,,,,,,,,,,,,,
train_1055,,,,,,,,,,,,,
train_1056,,,,,,,,,,,,,
train_1057,,,,,,,,,,,,,
train_1058,,,,,,,,,,,,,
train_1059,,,,,,,,,,,,,
train_1060,,,,,,,,,,,,,
train_1061,,,,,,,,,,,,,
train_1062,,,,,,,,,,,,,
train_1063,,,,,,,,,,,,,
train_1064,,,,,,,,,,,,,
train_1065,,,,,,,,,,,,,
train_1066,,,,,,,,,,,,,
train_1067,,,,,,,,,,,,,
train_1068,,,,,,,,,,,,,
train_1069,,,,,,,,,,,,,
train_1070,,,,,,,,,,,,,
train_1071,,,,,,,,,,,,,
train_1072,,,,,,,,,,,,,
train_1073,,,,,,,,,,,,,
train_1074,,,,,,,,,,,,,
train_1075,,,,,,,,,,,,,
train_1076,,,,,,,,,,,,,
train_1077,,,,,,,,,,,,,
train_1078,,,,,,,,,,,,,
train_1079,,,,,,,,,,,,,
train_1080,,,,,,,,,,,,,
train_1081,,,,,,,,,,,,,
train_1082,,,,,,,,,,,,,
train_1083,,,,,,,,,,,,,
train_1084,,,,,,,,,,,,,
train_1085,,,,,,,,,,,,,
train_1086,,,,,,,,,,,,,
train_1087,,,,,,,,,,,,,
train_1088,,,,,,,,,,,,,
train_1089,,,,,,,,,,,,,
train_1090,,,,,,,,,,,,,
train_1091,,,,,,,,,,,,,
train_1092,,,,,,,,,,,,,
train_1093,,,,,,,,,,,,,
train_1094,,,,,,,,,,,,,
train_1095,,,,,,,,,,,,,
train_1096,,,,,,,,,,,,,
train_1097,,,,,,,,,,,,,
train_1098,,,,,,,,,,,,,
train_1099,,,,,,,,,,,,,
train_1100,,,,,,,,,,,,,
train_1101,,,,,,,,,,,,,
train_1102,,,,,,,,,,,,,
train_1103,,,,,,,,,,,,,
train_1104,,,,,,,,,,,,,
train_1105,,,,,,,,,,,,,
train_1106,,,,,,,,,,,,,
train_1107,,,,,,,,,,,,,
train_1108,,,,,,,,,,,,,
train_1109,,,,,,,,,,,,,
train_1110,,,,,,,,,,,,,
train_1111,,,,,,,,,,,,,
train_1112,,,,,,,,,,,,,
train_1113,,,,,,,,,,,,,
train_1114,,,,,,,,,,,,,
train_1115,,,,,,,,,,,,,
train_1116,,,,,,,,,,,,,
train_1117,,,,,,,,,,,,,
train_1118,,,,,,,,,,,,,
train_1119,,,,,,,,,,,,,
train_1120,,,,,,,,,,,,,
train_1121,,,,,,,,,,,,,
train_1122,,,,,,,,,,,,,
train_1123,,,,,,,,,,,,,
train_1124,,,,,,,,,,,,,
train_1125,,,,,,,,,,,,,
train_1126,,,,,,,,,,,,,
train_1127,,,,,,,,,,,,,
train_1128,,,,,,,,,,,,,
train_1129,,,,,,,,,,,,,
train_1130,,,,,,,,,,,,,
train_1131,,,,,,,,,,,,,
train_1132,,,,,,,,,,,,,
train_1133,,,,,,,,,,,,,
train_1134,,,,,,,,,,,,,
train_1135,,,,,,,,,,,,,
train_1136,,,,,,,,,,,,,
train_1137,,,,,,,,,,,,,
train_1138,,,,,,,,,,,,,
train_1139,,,,,,,,,,,,,
train_1140,,,,,,,,,,,,,
train_1141,,,,,,,,,,,,,
train_1142,,,,,,,,,,,,,
train_1143,,,,,,,,,,,,,
train_1144,,,,,,,,,,,,,
train_1145,,,,,,,,,,,,,
train_1146,,,,,,,,,,,,,
train_1147,,,,,,,,,,,,,
train_1148,,,,,,,,,,,,,
train_1149,,,,,,,,,,,,,
train_1150,,,,,,,,,,,,,
train_1151,,,,,,,,,,,,,
train_1152,,,,,,,,,,,,,
train_1153,,,,,,,,,,,,,
train_1154,,,,,,,,,,,,,
train_1155,,,,,,,,,,,,,
train_1156,,,,,,,,,,,,,
train_1157,,,,,,,,,,,,,
train_1158,,,,,,,,,,,,,
train_1159,,,,,,,,,,,,,
train_1160,,,,,,,,,,,,,
train_1161,,,,,,,,,,,,,
train_1162,,,,,,,,,,,,,
train_1163,,,,,,,,,,,,,
train_1164,,,,,,,,,,,,,
train_1165,,,,,,,,,,,,,
train_1166,,,,,,,,,,,,,
train_1167,,,,,,,,,,,,,
train_1168,,,,,,,,,,,,,
train_1169,,,,,,,,,,,,,
train_1170,,,,,,,,,,,,,
train_1171,,,,,,,,,,,,,
train_1172,,,,,,,,,,,,,
train_1173,,,,,,,,,,,,,
train_1174,,,,,,,,,,,,,
train_1175,,,,,,,,,,,,,
train_1176,,,,,,,,,,,,,
train_1177,,,,,,,,,,,,,
train_1178,,,,,,,,,,,,,
train_1179,,,,,,,,,,,,,
train_1180,,,,,,,,,,,,,
train_1181,,,,,,,,,,,,,
train_1182,,,,,,,,,,,,,
train_1183,,,,,,,,,,,,,
train_1184,,,,,,,,,,,,,
train_1185,,,,,,,,,,,,,
train_1186,,,,,,,,,,,,,
train_1187,,,,,,,,,,,,,
train_1188,,,,,,,,,,,,,
train_1189,,,,,,,,,,,,,
train_1190,,,,,,,,,,,,,
train_1191,,,,,,,,,,,,,
train_1192,,,,,,,,,,,,,
train_1193,,,,,,,,,,,,,
train_1194,,,,,,,,,,,,,
train_1195,,,,,,,,,,,,,
train_1196,,,,,,,,,,,,,
train_1197,,,,,,,,,,,,,
train_1198,,,,,,,,,,,,,
train_1199,,,,,,,,,,,,,
train_1200,,,,,,,,,,,,,
train_1201,,,,,,,,,,,,,
train_1202,,,,,,,,,,,,,
train_1203,,,,,,,,,,,,,
train_1204,,,,,,,,,,,,,
train_1205,,,,,,,,,,,,,
train_1206,,,,,,,,,,,,,
train_1207,,,,,,,,,,,,,
train_1208,,,,,,,,,,,,,
train_1209,,,,,,,,,,,,,
train_1210,,,,,,,,,,,,,
train_1211,,,,,,,,,,,,,
train_1212,,,,,,,,,,,,,
train_1213,,,,,,,,,,,,,
train_1214,,,,,,,,,,,,,
train_1215,,,,,,,,,,,,,
train_1216,,,,,,,,,,,,,
train_1217,,,,,,,,,,,,,
train_1218,,,,,,,,,,,,,
train_1219,,,,,,,,,,,,,
train_1220,,,,,,,,,,,,,
train_1221,,,,,,,,,,,,,
train_1222,,,,,,,,,,,,,
train_1223,,,,,,,,,,,,,
train_1224,,,,,,,,,,,,,
train_1225,,,,,,,,,,,,,
train_1226,,,,,,,,,,,,,
train_1227,,,,,,,,,,,,,
train_1228,,,,,,,,,,,,,
train_1229,,,,,,,,,,,,,
train_1230,,,,,,,,,,,,,
train_1231,,,,,,,,,,,,,
train_1232,,,,,,,,,,,,,
train_1233,,,,,,,,,,,,,
train_1234,,,,,,,,,,,,,
train_1235,,,,,,,,,,,,,
train_1236,,,,,,,,,,,,,
train_1237,,,,,,,,,,,,,
train_1238,,,,,,,,,,,,,
train_1239,,,,,,,,,,,,,
train_1240,,,,,,,,,,,,,
train_1241,,,,,,,,,,,,,
train_1242,,,,,,,,,,,,,
train_1243,,,,,,,,,,,,,
train_1244,,,,,,,,,,,,,
train_1245,,,,,,,,,,,,,
train_1246,,,,,,,,,,,,,
train_1247,,,,,,,,,,,,,
train_1248,,,,,,,,,,,,,
train_1249,,,,,,,,,,,,,
train_1250,,,,,,,,,,,,,
train_1251,,,,,,,,,,,,,
train_1252,,,,,,,,,,,,,
train_1253,,,,,,,,,,,,,
train_1254,,,,,,,,,,,,,
train_1255,,,,,,,,,,,,,
train_1256,,,,,,,,,,,,,
train_1257,,,,,,,,,,,,,
train_1258,,,,,,,,,,,,,
train_1259,,,,,,,,,,,,,
train_1260,,,,,,,,,,,,,
train_1261,,,,,,,,,,,,,
train_1262,,,,,,,,,,,,,
train_1263,,,,,,,,,,,,,
train_1264,,,,,,,,,,,,,
train_1265,,,,,,,,,,,,,
train_1266,,,,,,,,,,,,,
train_1267,,,,,,,,,,,,,
train_1268,,,,,,,,,,,,,
train_1269,,,,,,,,,,,,,
train_1270,,,,,,,,,,,,,
train_1271,,,,,,,,,,,,,
train_1272,,,,,,,,,,,,,
train_1273,,,,,,,,,,,,,
train_1274,,,,,,,,,,,,,
train_1275,,,,,,,,,,,,,
train_1276,,,,,,,,,,,,,
train_1277,,,,,,,,,,,,,
train_1278,,,,,,,,,,,,,
train_1279,,,,,,,,,,,,,
train_1280,,,,,,,,,,,,,
train_1281,,,,,,,,,,,,,
train_1282,,,,,,,,,,,,,
train_1283,,,,,,,,,,,,,
train_1284,,,,,,,,,,,,,
train_1285,,,,,,,,,,,,,
train_1286,,,,,,,,,,,,,
train_1287,,,,,,,,,,,,,
train_1288,,,,,,,,,,,,,
train_1289,,,,,,,,,,,,,
train_1290,,,,,,,,,,,,,
train_1291,,,,,,,,,,,,,
train_1292,,,,,,,,,,,,,
train_1293,,,,,,,,,,,,,
train_1294,,,,,,,,,,,,,
train_1295,,,,,,,,,,,,,
train_1296,,,,,,,,,,,,,
train_1297,,,,,,,,,,,,,
train_1298,,,,,,,,,,,,,
train_1299,,,,,,,,,,,,,
train_1300,,,,,,,,,,,,,
train_1301,,,,,,,,,,,,,
train_1302,,,,,,,,,,,,,
train_1303,,,,,,,,,,,,,
train_1304,,,,,,,,,,,,,
train_1305,,,,,,,,,,,,,
train_1306,,,,,,,,,,,,,
train_1307,,,,,,,,,,,,,
train_1308,,,,,,,,,,,,,
train_1309,,,,,,,,,,,,,
train_1310,,,,,,,,,,,,,
train_1311,,,,,,,,,,,,,
train_1312,,,,,,,,,,,,,
train_1313,,,,,,,,,,,,,
train_1314,,,,,,,,,,,,,
train_1315,,,,,,,,,,,,,
train_1316,,,,,,,,,,,,,
train_1317,,,,,,,,,,,,,
train_1318,,,,,,,,,,,,,
train_1319,,,,,,,,,,,,,
train_1320,,,,,,,,,,,,,
train_1321,,,,,,,,,,,,,
train_1322,,,,,,,,,,,,,
train_1323,,,,,,,,,,,,,
train_1324,,,,,,,,,,,,,
train_1325,,,,,,,,,,,,,
train_1326,,,,,,,,,,,,,
train_1327,,,,,,,,,,,,,
train_1328,,,,,,,,,,,,,
train_1329,,,,,,,,,,,,,
train_1330,,,,,,,,,,,,,
train_1331,,,,,,,,,,,,,
train_1332,,,,,,,,,,,,,
train_1333,,,,,,,,,,,,,
train_1334,,,,,,,,,,,,,
train_1335,,,,,,,,,,,,,
train_1336,,,,,,,,,,,,,
train_1337,,,,,,,,,,,,,
train_1338,,,,,,,,,,,,,
train_1339,,,,,,,,,,,,,
train_1340,,,,,,,,,,,,,
train_1341,,,,,,,,,,,,,
train_1342,,,,,,,,,,,,,
train_1343,,,,,,,,,,,,,
train_1344,,,,,,,,,,,,,
train_1345,,,,,,,,,,,,,
train_1346,,,,,,,,,,,,,
train_1347,,,,,,,,,,,,,
train_1348,,,,,,,,,,,,,
train_1349,,,,,,,,,,,,,
train_1350,,,,,,,,,,,,,
train_1351,,,,,,,,,,,,,
train_1352,,,,,,,,,,,,,
train_1353,,,,,,,,,,,,,
train_1354,,,,,,,,,,,,,
train_1355,,,,,,,,,,,,,
train_1356,,,,,,,,,,,,,
train_1357,,,,,,,,,,,,,
train_1358,,,,,,,,,,,,,
train_1359,,,,,,,,,,,,,
train_1360,,,,,,,,,,,,,
train_1361,,,,,,,,,,,,,
train_1362,,,,,,,,,,,,,
train_1363,,,,,,,,,,,,,
train_1364,,,,,,,,,,,,,
train_1365,,,,,,,,,,,,,
train_1366,,,,,,,,,,,,,
train_1367,,,,,,,,,,,,,
train_1368,,,,,,,,,,,,,
train_1369,,,,,,,,,,,,,
train_1370,,,,,,,,,,,,,
train_1371,,,,,,,,,,,,,
train_1372,,,,,,,,,,,,,
train_1373,,,,,,,,,,,,,
train_1374,,,,,,,,,,,,,
train_1375,,,,,,,,,,,,,
train_1376,,,,,,,,,,,,,
train_1377,,,,,,,,,,,,,
train_1378,,,,,,,,,,,,,
train_1379,,,,,,,,,,,,,
train_1380,,,,,,,,,,,,,
train_1381,,,,,,,,,,,,,
train_1382,,,,,,,,,,,,,
train_1383,,,,,,,,,,,,,
train_1384,,,,,,,,,,,,,
train_1385,,,,,,,,,,,,,
train_1386,,,,,,,,,,,,,
train_1387,,,,,,,,,,,,,
train_1388,,,,,,,,,,,,,
train_1389,,,,,,,,,,,,,
train_1390,,,,,,,,,,,,,
train_1391,,,,,,,,,,,,,
train_1392,,,,,,,,,,,,,
train_1393,,,,,,,,,,,,,
train_1394,,,,,,,,,,,,,
train_1395,,,,,,,,,,,,,
train_1396,,,,,,,,,,,,,
train_1397,,,,,,,,,,,,,
train_1398,,,,,,,,,,,,,
train_1399,,,,,,,,,,,,,
train_1400,,,,,,,,,,,,,
train_1401,,,,,,,,,,,,,
train_1402,,,,,,,,,,,,,
train_1403,,,,,,,,,,,,,
train_1404,,,,,,,,,,,,,
train_1405,,,,,,,,,,,,,
train_1406,,,,,,,,,,,,,
train_1407,,,,,,,,,,,,,
train_1408,,,,,,,,,,,,,
train_1409,,,,,,,,,,,,,
train_1410,,,,,,,,,,,,,
train_1411,,,,,,,,,,,,,
train_1412,,,,,,,,,,,,,
train_1413,,,,,,,,,,,,,
train_1414,,,,,,,,,,,,,
train_1415,,,,,,,,,,,,,
train_1416,,,,,,,,,,,,,
train_1417,,,,,,,,,,,,,
train_1418,,,,,,,,,,,,,
train_1419,,,,,,,,,,,,,
train_1420,,,,,,,,,,,,,
train_1421,,,,,,,,,,,,,
train_1422,,,,,,,,,,,,,
train_1423,,,,,,,,,,,,,
train_1424,,,,,,,,,,,,,
train_1425,,,,,,,,,,,,,
train_1426,,,,,,,,,,,,,
train_1427,,,,,,,,,,,,,
train_1428,,,,,,,,,,,,,
train_1429,,,,,,,,,,,,,
train_1430,,,,,,,,,,,,,
train_1431,,,,,,,,,,,,,
train_1432,,,,,,,,,,,,,
train_1433,,,,,,,,,,,,,
train_1434,,,,,,,,,,,,,
train_1435,,,,,,,,,,,,,
train_1436,,,,,,,,,,,,,
train_1437,,,,,,,,,,,,,
train_1438,,,,,,,,,,,,,
train_1439,,,,,,,,,,,,,
train_1440,,,,,,,,,,,,,
train_1441,,,,,,,,,,,,,
train_1442,,,,,,,,,,,,,
train_1443,,,,,,,,,,,,,
train_1444,,,,,,,,,,,,,
train_1445,,,,,,,,,,,,,
train_1446,,,,,,,,,,,,,
train_1447,,,,,,,,,,,,,
train_1448,,,,,,,,,,,,,
train_1449,,,,,,,,,,,,,
train_1450,,,,,,,,,,,,,
train_1451,,,,,,,,,,,,,
train_1452,,,,,,,,,,,,,
train_1453,,,,,,,,,,,,,
train_1454,,,,,,,,,,,,,
train_1455,,,,,,,,,,,,,
train_1456,,,,,,,,,,,,,
train_1457,,,,,,,,,,,,,
train_1458,,,,,,,,,,,,,
train_1459,,,,,,,,,,,,,
train_1460,,,,,,,,,,,,,
train_1461,,,,,,,,,,,,,
train_1462,,,,,,,,,,,,,
train_1463,,,,,,,,,,,,,
train_1464,,,,,,,,,,,,,
train_1465,,,,,,,,,,,,,
train_1466,,,,,,,,,,,,,
train_1467,,,,,,,,,,,,,
train_1468,,,,,,,,,,,,,
train_1469,,,,,,,,,,,,,
train_1470,,,,,,,,,,,,,
train_1471,,,,,,,,,,,,,
train_1472,,,,,,,,,,,,,
train_1473,,,,,,,,,,,,,
train_1474,,,,,,,,,,,,,
train_1475,,,,,,,,,,,,,
train_1476,,,,,,,,,,,,,
train_1477,,,,,,,,,,,,,
train_1478,,,,,,,,,,,,,
train_1479,,,,,,,,,,,,,
train_1480,,,,,,,,,,,,,
train_1481,,,,,,,,,,,,,
train_1482,,,,,,,,,,,,,
train_1483,,,,,,,,,,,,,
train_1484,,,,,,,,,,,,,
train_1485,,,,,,,,,,,,,
train_1486,,,,,,,,,,,,,
train_1487,,,,,,,,,,,,,
train_1488,,,,,,,,,,,,,
train_1489,,,,,,,,,,,,,
train_1490,,,,,,,,,,,,,
train_1491,,,,,,,,,,,,,
train_1492,,,,,,,,,,,,,
train_1493,,,,,,,,,,,,,
train_1494,,,,,,,,,,,,,
train_1495,,,,,,,,,,,,,
train_1496,,,,,,,,,,,,,
train_1497,,,,,,,,,,,,,
train_1498,,,,,,,,,,,,,
train_1499,,,,,,,,,,,,,
train_1500,,,,,,,,,,,,,
train_1501,,,,,,,,,,,,,
train_1502,,,,,,,,,,,,,
train_1503,,,,,,,,,,,,,
train_1504,,,,,,,,,,,,,
train_1505,,,,,,,,,,,,,
train_1506,,,,,,,,,,,,,
train_1507,,,,,,,,,,,,,
train_1508,,,,,,,,,,,,,
train_1509,,,,,,,,,,,,,
train_1510,,,,,,,,,,,,,
train_1511,,,,,,,,,,,,,
train_1512,,,,,,,,,,,,,
train_1513,,,,,,,,,,,,,
train_1514,,,,,,,,,,,,,
train_1515,,,,,,,,,,,,,
train_1516,,,,,,,,,,,,,
train_1517,,,,,,,,,,,,,
train_1518,,,,,,,,,,,,,
train_1519,,,,,,,,,,,,,
train_1520,,,,,,,,,,,,,
train_1521,,,,,,,,,,,,,
train_1522,,,,,,,,,,,,,
train_1523,,,,,,,,,,,,,
train_1524,,,,,,,,,,,,,
train_1525,,,,,,,,,,,,,
train_1526,,,,,,,,,,,,,
train_1527,,,,,,,,,,,,,
train_1528,,,,,,,,,,,,,
train_1529,,,,,,,,,,,,,
train_1530,,,,,,,,,,,,,
train_1531,,,,,,,,,,,,,
train_1532,,,,,,,,,,,,,
train_1533,,,,,,,,,,,,,
train_1534,,,,,,,,,,,,,
train_1535,,,,,,,,,,,,,
train_1536,,,,,,,,,,,,,
train_1537,,,,,,,,,,,,,
train_1538,,,,,,,,,,,,,
train_1539,,,,,,,,,,,,,
train_1540,,,,,,,,,,,,,
train_1541,,,,,,,,,,,,,
train_1542,,,,,,,,,,,,,
train_1543,,,,,,,,,,,,,
train_1544,,,,,,,,,,,,,
train_1545,,,,,,,,,,,,,
train_1546,,,,,,,,,,,,,
train_1547,,,,,,,,,,,,,
train_1548,,,,,,,,,,,,,
train_1549,,,,,,,,,,,,,
train_1550,,,,,,,,,,,,,
train_1551,,,,,,,,,,,,,
